ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
3167.8,1242.75,3243.1,631.85,8853.1,323.65,621.2,447.65,324.6,,1575.35,1320.4,2278.75,500.35,660.05,2356.75,1861.1,189.15,318.55,1047.4,311.45,2816.2,324.25,193.45,1761.85,584.65,1285.75,669.05,3385.3,,139.7,280.0,195.95,934.6,2312.5,3473.4,467.65,1023.8,573.25,2265.55,612.65,4332.1,2802.35,521.3,443.1
3170.05,1235.45,3206.1,630.0,8929.0,329.85,612.05,445.95,331.7,,1607.4,1311.4,2279.15,507.6,670.65,2381.25,1860.5,186.3,314.95,1058.05,310.15,2837.9,319.65,192.8,1753.25,584.2,1274.4,657.6,3359.4,,140.0,275.85,197.05,937.75,2317.15,3463.3,478.0,1023.7,567.9,2275.55,611.9,4368.85,2787.6,522.5,445.05
3206.15,1244.65,3225.55,641.0,8927.2,336.1,614.0,445.0,337.6,,1604.1,1314.55,2287.55,499.2,669.2,2376.5,1832.95,187.7,308.75,1056.15,318.75,2892.55,319.15,193.55,1762.7,609.35,1283.2,664.25,3393.5,,143.2,276.35,198.05,958.25,2320.1,3403.75,490.1,1027.2,577.95,2315.85,630.85,4378.9,2776.55,526.75,440.6
3204.3,1228.75,3232.5,637.65,9079.1,330.1,624.75,442.9,334.95,,1577.45,1292.0,2287.9,489.05,658.3,2355.25,1763.9,183.65,313.4,1049.05,330.25,2871.7,322.1,194.95,1756.3,606.25,1280.9,664.3,3398.7,,140.65,270.05,196.85,949.2,2294.9,3427.5,478.6,1028.55,577.7,2319.65,617.25,4421.25,2795.1,536.45,441.2
3095.95,1246.4,3268.65,645.8,9169.25,337.4,612.95,443.5,335.6,,1563.6,1283.75,2273.95,479.95,654.8,2362.8,1741.8,183.0,312.55,1048.0,332.55,2861.5,319.0,195.0,1757.05,599.5,1296.2,665.45,3365.5,,141.5,265.2,194.3,954.0,2263.55,3501.9,475.0,1021.15,577.05,2315.9,609.05,4526.8,2844.7,533.95,438.8
3100.85,1235.15,3261.45,628.5,9210.3,337.1,605.9,447.05,332.45,,1562.1,1244.05,2230.65,465.1,651.5,2362.45,1724.4,184.75,311.45,1035.9,331.3,2862.35,313.65,191.65,1760.35,602.65,1287.4,662.2,3333.1,,141.45,266.85,194.8,944.5,2242.9,3541.3,472.0,1019.6,569.45,2264.0,607.2,4606.2,2923.1,546.6,437.45
3065.15,1233.3,3232.9,653.75,9288.1,337.2,615.0,470.7,339.9,,1536.7,1202.2,2214.45,465.05,657.0,2372.6,1734.7,180.35,313.95,1039.6,337.85,2877.6,323.25,190.9,1775.75,622.45,1290.3,664.2,3347.2,,141.0,268.95,193.0,925.6,2219.95,3634.25,480.3,1010.3,562.95,2210.95,619.2,4714.6,2816.35,543.0,435.45
3068.95,1260.05,3220.4,637.85,9361.75,334.0,617.15,465.45,335.4,,1554.9,1206.6,2224.75,463.4,648.4,2382.5,1736.15,176.75,315.35,1055.55,345.25,2872.3,323.0,193.85,1678.35,623.65,1280.2,671.65,3347.25,,140.1,270.0,191.95,911.35,2230.25,3615.15,487.8,984.0,561.0,2212.85,619.55,4559.65,2797.35,546.15,436.85
3064.6,1224.4,3199.1,636.35,9362.6,321.1,619.05,471.6,333.05,,1555.6,1208.4,2203.9,470.65,648.2,2372.8,1746.95,173.3,316.75,1031.15,344.7,2835.6,330.6,194.15,1729.35,641.1,1291.0,664.85,3329.8,,137.0,268.35,191.55,900.55,2182.5,3623.85,490.6,994.15,561.4,2210.5,619.15,4477.35,2779.1,541.3,424.4
3019.25,1217.85,3213.65,633.2,9270.75,344.5,629.7,470.35,329.6,,1549.55,1229.0,2160.2,492.8,648.1,2343.0,1736.85,173.15,320.9,1028.5,343.55,2800.3,327.9,194.0,1767.4,640.95,1294.5,657.1,3340.75,,136.1,269.1,190.8,887.55,2205.45,3680.45,494.2,983.65,553.25,2176.8,639.1,4427.75,2770.95,536.5,416.05
3002.8,1222.55,3218.4,632.05,9280.05,343.25,630.9,470.45,328.4,,1553.35,1278.55,2106.6,490.35,638.65,2349.3,1731.7,169.85,320.9,1032.2,343.3,2769.65,334.5,191.75,1783.6,644.65,1295.15,644.1,3359.6,,135.35,265.8,186.4,868.75,2213.1,3770.3,477.75,980.95,573.05,2276.65,631.85,4559.65,2768.6,536.85,408.85
2947.5,1226.4,3203.75,634.7,9304.05,345.25,627.65,472.05,317.6,,1516.1,1305.25,2013.55,489.85,630.05,2299.0,1740.25,168.6,322.55,1024.85,355.3,2709.55,325.75,186.45,1787.7,648.75,1289.55,633.25,3447.8,,136.9,256.2,190.2,833.25,2180.2,3890.65,476.75,931.0,561.15,2318.85,634.7,4621.25,2885.3,526.15,402.3
2951.45,1241.85,3219.5,638.45,9294.85,336.35,618.25,460.2,315.95,,1511.2,1317.05,2044.4,488.8,643.05,2325.55,1762.35,169.6,322.35,1014.0,363.0,2727.15,323.5,184.85,1762.55,645.1,1283.5,634.45,3395.25,,135.7,256.05,190.85,848.65,2148.5,4065.45,488.2,936.2,558.2,2373.15,609.9,4578.7,2973.0,526.7,402.4
2932.4,1254.65,3226.75,635.85,9350.1,322.9,615.7,456.15,322.7,,1514.5,1314.7,2058.3,494.75,644.65,2322.7,1747.95,167.65,310.75,1018.9,369.5,2755.05,319.95,185.2,1772.1,639.35,1275.45,648.7,3437.75,,138.5,260.8,190.45,845.8,2140.5,4024.7,494.9,935.9,558.1,2357.55,633.4,4292.45,2944.25,519.3,403.8
2956.7,1244.35,3230.05,622.55,9443.15,326.25,617.2,465.4,316.0,,1494.6,1300.45,2034.4,496.2,638.95,2333.75,1763.2,166.65,317.6,1030.2,371.1,2779.1,328.8,191.45,1814.75,639.6,1289.2,653.45,3475.5,,141.85,264.65,191.55,870.5,2161.35,4075.1,488.9,945.0,556.55,2354.3,625.85,228.9,2906.9,535.7,409.9
2979.8,1272.25,3241.95,629.8,9439.2,337.3,634.7,466.0,326.75,,1499.7,1302.4,2089.05,498.9,668.0,2383.15,1864.75,172.85,324.35,1064.1,369.25,2859.95,336.9,195.1,1772.3,638.7,1255.95,673.8,3468.2,,141.2,272.8,190.0,871.4,2286.1,3873.95,490.0,966.45,578.95,2357.25,619.05,216.4,2950.0,541.3,424.2
3114.2,1306.4,3251.95,634.35,9393.35,341.8,663.95,467.9,331.3,,1504.8,1310.05,2069.85,506.6,674.55,2416.15,1852.2,174.1,323.45,1079.4,368.85,2871.05,347.7,193.6,1742.5,627.35,1256.9,693.3,3462.9,,140.1,284.2,187.9,871.55,2326.0,3840.15,491.6,977.75,589.35,2348.3,623.35,212.0,2991.6,560.8,422.65
3160.9,1302.9,3185.0,641.6,9378.45,346.4,651.75,473.45,331.35,,1543.2,1298.25,2074.25,503.4,689.75,2423.05,1846.95,180.8,323.6,1083.3,365.75,2865.3,341.3,193.85,1719.75,637.0,1236.85,694.25,3468.25,,143.6,284.8,185.55,871.1,2341.1,3909.75,492.0,984.7,587.25,2365.25,620.4,212.6,2997.75,566.5,419.1
3141.95,1293.55,3150.1,657.8,9505.6,343.3,643.9,479.2,332.2,,1552.0,1303.25,2099.15,509.6,696.05,2489.1,1848.95,182.05,332.8,1087.25,357.7,2881.75,339.45,199.55,1782.6,628.65,1206.4,691.45,3516.0,,143.15,279.35,182.65,885.25,2379.55,3931.65,497.45,997.15,601.6,2355.0,621.65,213.05,2994.45,550.25,420.55
3185.1,1289.55,3121.0,654.65,9345.85,335.65,650.25,487.6,331.05,,1531.9,1315.05,2095.85,502.25,706.3,2515.55,1877.2,180.55,343.65,1094.65,363.0,2910.45,336.85,202.95,1748.9,634.1,1179.1,701.9,3625.8,,144.6,274.25,181.65,898.5,2404.65,3978.4,497.9,994.2,610.25,2329.9,638.7,214.3,3008.3,544.05,417.6
3313.95,1309.15,3072.05,670.75,9042.7,317.6,645.15,487.25,326.9,,1526.9,1316.35,2127.5,493.2,703.3,2501.25,1899.2,187.0,336.75,1094.85,365.7,2934.15,337.9,201.55,1740.85,626.95,1173.35,691.8,3616.6,,144.95,276.35,178.5,861.95,2420.3,4003.75,498.0,994.7,602.3,2327.05,640.3,213.6,2989.6,562.85,423.15
3296.65,1334.2,3037.65,689.5,9095.65,318.45,646.95,483.9,329.95,,1558.75,1302.8,2145.9,491.55,700.75,2532.2,1898.35,190.25,336.45,1099.75,361.65,2938.95,337.95,198.75,1735.3,628.8,1179.15,703.2,3626.25,,147.6,277.25,181.85,868.4,2436.1,4079.1,499.85,1011.65,597.5,2352.05,615.95,217.9,2968.25,562.35,424.4
3240.0,1327.95,3037.95,674.3,9145.5,298.75,659.0,485.05,327.95,,1564.05,1297.95,2206.4,494.85,700.2,2541.15,1897.85,186.65,332.8,1097.3,354.3,2956.45,339.25,195.65,1711.7,628.9,1156.75,717.2,3605.55,,147.1,276.5,182.15,845.95,2473.3,4057.85,498.3,1015.95,597.4,2425.85,606.3,218.2,3029.0,542.7,428.0
3239.3,1310.15,3059.25,677.9,9395.25,313.0,651.05,484.55,327.45,,1528.9,1326.3,2214.1,492.2,710.9,2545.3,1864.25,189.3,329.75,1075.45,358.2,2953.7,336.8,196.7,1709.4,625.55,1134.65,715.2,3634.7,,148.45,272.75,188.05,852.9,2443.85,4072.8,497.15,1035.5,597.85,2446.25,617.35,223.95,3110.65,552.05,424.85
3201.1,1331.7,3085.7,670.45,9372.25,308.95,664.05,477.3,334.75,,1565.3,1318.5,2240.95,497.65,724.4,2565.8,1880.95,195.65,335.75,1089.85,364.25,2995.7,342.4,203.4,1668.25,637.5,1107.9,726.15,3597.25,,148.15,274.95,183.95,870.7,2482.85,4167.15,504.85,1055.45,606.7,2473.1,618.2,229.55,3229.5,547.5,431.05
3158.6,1305.95,3101.2,661.05,9455.25,307.05,669.25,477.1,332.6,,1550.1,1317.5,2166.65,504.25,714.2,2559.15,1902.2,188.1,333.45,1060.2,362.55,2976.55,338.55,200.55,1636.95,628.45,1083.55,717.6,3606.7,,151.05,277.15,182.1,854.85,2478.45,4197.35,502.8,1054.0,594.9,2473.8,614.85,226.15,3210.4,553.45,431.5
3155.6,1263.95,3094.05,647.35,9554.85,293.9,667.1,471.4,328.2,,1539.75,1328.9,2183.4,507.95,709.1,2524.35,1894.0,180.05,332.0,1054.0,361.85,2921.15,338.4,202.6,1658.85,633.5,1122.95,726.75,3687.9,,151.5,281.0,184.65,853.3,2435.1,4192.15,504.9,1052.85,587.8,2473.4,626.45,229.0,3198.45,560.55,420.9
3094.75,1266.4,3101.6,668.0,9589.15,287.8,668.15,474.65,322.6,,1542.85,1340.0,2179.15,499.6,689.75,2479.75,1860.5,175.8,332.95,1046.65,362.7,2791.55,339.5,201.65,1657.95,620.7,1116.1,703.35,3725.8,,148.75,281.65,185.65,847.75,2400.15,4117.3,500.1,1024.9,572.0,2469.4,633.35,222.35,3176.95,565.1,414.6
3124.45,1271.8,3123.55,674.9,9622.15,299.35,668.75,479.45,322.95,,1595.8,1346.75,2175.5,503.4,694.2,2519.7,1878.1,177.1,331.35,1054.0,365.45,2777.3,341.95,204.0,1662.9,625.7,1102.7,718.3,3688.8,,148.25,286.95,187.35,865.45,2431.1,4201.1,505.0,1045.7,575.0,2489.5,652.8,225.15,3136.25,547.5,413.5
3130.2,1279.25,3112.1,696.5,9715.0,299.1,666.9,478.9,329.1,,1591.7,1328.3,2179.0,504.9,703.6,505.95,1850.95,178.25,332.3,1069.05,362.6,2740.35,337.65,203.0,1634.0,614.95,1142.2,715.25,3647.35,,154.15,283.3,190.2,867.55,2467.1,4177.1,511.0,1068.1,576.55,2520.3,671.55,227.2,3184.1,535.7,411.5
3180.55,1267.9,3118.1,685.0,9572.75,300.3,672.05,482.3,324.1,,1600.0,1328.4,2161.4,516.6,693.8,508.95,1828.3,176.6,329.75,1060.65,365.6,2731.35,336.85,201.75,1599.15,610.1,1114.15,721.15,3669.45,,151.8,278.9,190.15,873.2,2474.9,4261.3,506.8,1033.05,572.95,2453.9,668.7,226.8,3228.75,488.45,414.8
3168.1,1262.5,3103.7,691.0,9534.3,285.0,672.8,489.55,317.05,,1576.05,1340.85,2168.6,515.15,700.7,515.05,1817.0,182.4,333.1,1047.6,361.7,2713.4,337.35,201.65,1591.35,598.65,1107.8,706.8,3607.85,,152.3,276.95,191.2,867.6,2476.75,4159.05,500.7,1014.8,571.6,2471.25,668.3,227.8,3203.7,499.9,413.65
3141.15,1273.05,3097.05,689.0,9547.5,297.2,672.05,479.5,319.05,,1599.6,1331.5,2181.75,504.0,703.7,510.85,1791.8,184.55,330.85,1061.8,364.1,2750.5,336.4,204.1,1600.5,603.75,1074.5,716.35,3557.55,,154.45,276.65,189.3,879.45,2512.65,4223.1,509.7,983.95,576.4,2462.75,656.8,233.3,3170.85,505.35,415.2
3123.5,1262.65,3076.4,704.1,9534.2,296.2,667.5,482.6,317.65,,1566.55,1314.85,2158.95,491.0,697.25,503.1,1756.9,178.8,331.85,1045.35,363.9,2752.45,333.25,205.75,1656.9,612.55,1101.65,705.65,3522.7,,151.8,275.15,193.05,876.2,2471.4,4227.1,502.2,968.85,575.45,2481.9,665.2,231.75,3100.4,518.75,398.95
3112.45,1239.6,3065.2,711.55,9633.75,313.75,660.7,480.0,316.05,,1539.85,1310.3,2159.7,486.8,698.55,496.3,1785.25,176.85,333.75,1041.0,365.85,2768.1,326.75,207.1,1680.85,612.3,1122.05,702.65,3502.6,,152.6,277.0,192.95,860.85,2455.0,4259.85,504.65,977.0,573.35,2470.8,700.5,224.35,3188.6,521.75,401.1
3110.9,1296.9,3074.15,696.6,9557.6,338.35,668.95,481.45,321.45,,1569.85,1320.3,2220.8,486.05,707.85,501.55,1820.75,176.7,333.7,1068.05,362.9,2828.25,326.45,207.4,1756.4,625.65,1121.9,724.35,3411.3,,149.1,279.6,195.45,873.35,2498.4,4325.35,512.25,996.95,584.25,2432.05,702.0,221.5,3137.45,502.55,405.85
3113.95,1337.25,3082.6,692.75,9631.3,335.1,671.3,473.35,316.95,,1588.05,1357.15,2205.5,475.3,708.2,505.2,1826.5,181.0,331.2,1074.85,363.05,2807.75,326.6,205.4,1721.1,627.0,1108.8,748.3,3393.85,,149.2,279.9,191.75,882.85,2512.7,4330.65,525.65,1006.4,591.25,2506.65,682.7,223.3,3158.85,525.85,410.15
3139.1,1319.55,3060.9,668.15,9894.25,328.6,662.35,468.4,311.7,,1578.3,1329.6,2184.65,472.6,693.95,498.15,1821.0,177.85,327.45,1039.55,367.2,2801.8,319.35,200.9,1693.85,630.0,1135.7,717.75,3454.75,,149.2,276.8,194.3,871.5,2446.05,4399.95,515.65,973.05,583.35,2518.15,686.4,220.4,3152.2,531.05,410.45
3143.0,1300.5,3091.85,648.7,9639.65,325.75,658.7,476.0,311.2,,1589.15,1345.95,2166.4,468.0,703.3,502.05,1805.35,172.65,326.0,1024.9,362.8,2796.65,322.2,200.9,1698.3,627.3,1139.9,718.3,3551.9,,148.0,276.3,193.65,860.85,2404.95,4449.55,516.8,957.7,579.85,2526.2,691.1,224.65,3166.4,548.0,402.55
3120.85,1301.5,3145.5,645.15,9441.4,335.75,654.4,481.95,308.0,,1603.8,1335.2,2206.75,443.45,688.35,487.3,1823.7,167.95,322.85,1017.45,368.0,2751.1,318.05,206.25,1654.55,621.3,1130.3,716.1,3616.95,,152.1,277.2,191.15,837.35,2356.6,4403.85,519.45,950.7,568.65,2519.75,670.5,227.95,3273.7,529.65,395.0
3134.0,1337.5,3180.05,645.15,8947.4,337.3,657.85,478.2,306.6,,1586.05,1349.9,2196.0,419.25,689.0,486.8,1785.1,168.45,324.0,1036.75,376.8,2775.9,315.05,208.35,1691.6,623.85,1114.2,720.75,3572.1,,156.3,269.25,193.85,827.95,2344.8,4324.9,518.2,948.1,564.0,2450.35,670.6,228.25,3405.65,525.05,389.3
3067.85,1353.0,3143.3,646.8,9086.15,337.6,655.3,480.1,306.9,,1600.5,1327.7,2197.8,413.15,694.6,488.0,1794.4,168.25,322.95,1045.35,376.15,2815.1,311.6,208.9,1621.8,618.0,1120.6,730.95,3564.95,,156.75,273.4,194.6,830.85,2345.1,4306.65,523.2,961.5,573.8,2424.4,662.55,228.05,3366.55,518.8,391.9
3052.15,1342.8,3284.5,649.25,9534.9,354.3,657.95,479.8,313.55,,1598.45,1331.2,2204.95,422.15,685.0,482.85,1808.1,164.8,323.75,1021.7,377.5,2750.95,312.45,204.75,1639.2,637.2,1092.4,723.4,3595.15,,155.95,276.45,194.05,837.3,2277.1,4115.25,523.7,956.4,564.4,2417.05,652.95,228.8,3264.0,520.6,383.45
3023.2,1301.15,3162.8,649.55,9591.4,344.2,665.75,478.25,313.3,,1575.2,1336.2,2199.6,412.65,679.95,482.05,1803.0,165.35,322.0,1001.95,377.9,2732.6,318.0,206.85,1651.25,622.85,1053.65,708.9,3547.35,,152.6,277.0,197.8,825.05,2278.7,4197.3,515.85,928.15,563.35,2451.25,662.65,225.15,3271.1,496.1,381.2
3091.65,1285.95,3161.5,645.6,9619.7,335.15,688.6,469.95,306.6,,1544.1,1339.55,2156.75,407.75,676.45,476.45,1803.25,161.35,319.2,993.15,373.35,2709.15,329.4,199.95,1614.75,622.85,1149.4,679.45,3545.9,,152.9,273.2,200.3,812.35,2257.75,4088.25,501.05,913.95,557.75,2489.8,657.4,223.2,3276.2,506.45,375.7
3058.9,1242.05,3149.8,648.3,9623.3,330.3,702.3,474.55,308.3,,1530.7,1345.85,2106.5,411.9,664.8,473.05,1785.35,162.95,318.85,966.5,368.7,2591.2,333.05,196.4,1673.85,621.7,1104.0,653.35,3588.3,,153.8,277.05,200.95,792.0,2234.85,3999.95,499.0,889.6,532.95,2511.1,653.35,213.95,3266.05,502.15,367.3
3080.7,1235.45,3134.85,634.95,9627.0,336.0,702.95,472.15,304.2,,1546.3,1329.75,2094.9,423.2,646.75,462.1,1855.55,151.65,319.7,950.9,368.05,2470.5,339.45,195.0,1722.45,629.3,1122.45,668.25,3579.9,,157.65,283.1,199.9,780.65,2217.0,4080.15,497.25,827.7,509.1,2527.75,654.1,215.3,3191.8,492.2,357.85
3148.0,1205.2,3103.3,634.0,9731.6,334.75,692.1,469.45,292.4,,1491.5,1359.65,2154.45,396.8,659.0,464.45,1853.4,147.95,319.45,940.15,373.1,2374.55,337.8,199.75,1697.45,627.95,1149.65,693.1,3496.85,,158.3,285.4,199.05,765.3,2222.2,4293.3,481.7,794.05,485.15,2535.5,663.6,214.25,3169.25,477.9,346.75
3154.85,1250.1,3145.45,645.2,9771.85,325.3,693.7,465.1,298.8,,1486.3,1354.0,2109.65,392.0,666.15,479.9,1883.95,155.9,316.3,963.7,374.1,2447.1,326.05,197.1,1729.0,624.35,1150.5,730.4,3604.4,,157.65,279.5,201.6,772.75,2272.15,4261.45,482.0,844.2,484.95,2526.7,666.45,220.15,3161.45,481.05,354.9
3148.65,1210.85,3146.3,636.8,9717.2,318.65,689.9,471.75,293.9,,1483.2,1348.35,2098.85,387.15,683.7,479.95,1859.35,157.2,315.55,942.55,384.35,2440.6,324.25,198.75,1676.35,627.35,1149.75,728.6,3620.85,,158.7,277.55,209.65,772.2,2246.35,4264.9,481.8,849.0,484.4,2478.1,667.25,214.55,3176.1,470.75,352.9
3229.1,1209.25,3136.4,630.35,9690.5,322.6,690.85,467.1,293.0,,1485.9,1356.3,2100.2,397.0,668.75,468.05,1890.25,150.2,315.05,939.95,394.1,2375.2,323.7,198.0,1656.65,635.05,1130.15,739.95,3711.45,,156.25,279.2,207.7,760.9,2197.0,4371.75,476.05,800.0,474.95,2478.0,670.65,211.05,3215.0,462.6,342.95
3260.1,1212.45,3146.4,637.2,9528.85,324.3,687.85,473.1,285.35,,1502.6,1332.9,2096.2,387.2,644.5,456.45,1890.3,144.35,310.45,935.6,416.95,2399.3,321.4,200.5,1648.55,651.25,1112.9,732.0,3708.65,,155.6,273.4,206.9,759.15,2196.95,4390.4,473.85,801.55,469.0,2470.3,672.7,208.7,3183.65,465.05,340.4
3244.5,1169.8,3075.6,648.85,9529.5,328.35,685.5,464.85,289.6,,1503.8,1322.55,2114.3,372.35,660.6,467.5,1939.55,142.55,316.4,909.8,416.75,2448.95,313.5,204.25,1644.0,670.45,1086.45,719.15,3678.4,,156.2,277.15,207.05,755.0,2170.25,4393.8,483.95,778.85,472.9,2473.4,675.8,210.4,3119.0,466.5,344.3
3216.75,1109.25,3082.5,652.3,9758.65,323.25,679.3,460.75,284.5,,1462.65,1338.4,2094.45,362.8,640.65,462.4,1953.7,137.65,316.8,863.8,422.1,2354.1,311.15,203.85,1646.35,666.15,1110.65,717.2,3678.75,,157.35,276.25,207.35,741.2,2078.4,4341.95,478.85,752.05,462.6,2512.55,692.95,202.25,3099.9,454.35,328.15
3175.35,1069.6,3090.9,663.25,9709.7,332.1,681.75,460.65,285.05,,1412.15,1337.0,2081.7,390.45,639.2,460.85,1993.7,139.55,315.7,832.15,417.7,2224.7,315.25,199.2,1656.85,671.05,1076.0,718.5,3671.3,,154.9,276.0,208.95,732.55,2037.5,4200.95,466.9,712.35,459.4,2522.9,685.35,196.9,3165.75,441.3,320.35
3291.25,1051.1,3065.5,659.9,9466.9,334.15,691.0,463.95,290.0,,1450.55,1334.6,2108.4,410.95,641.15,453.05,2007.65,144.4,313.15,851.0,420.35,2194.6,320.05,202.0,1646.45,663.3,1123.95,713.8,3646.75,,156.6,286.45,210.2,757.0,2061.95,4299.3,467.55,737.0,469.95,2518.3,686.4,203.05,3165.75,458.3,332.35
3274.35,1083.55,2980.5,662.95,9525.0,332.9,688.15,475.15,282.2,,1445.2,1344.25,2120.55,397.0,645.85,459.4,1992.55,145.75,318.15,852.15,426.25,2276.95,317.75,203.2,1622.35,665.3,1137.9,709.25,3656.45,,157.5,278.5,205.85,765.25,2063.7,4304.05,471.5,727.6,475.5,2566.2,697.45,208.9,3199.1,454.0,332.95
3228.4,1049.7,2947.4,655.1,9387.0,334.55,685.7,473.1,281.0,,1447.6,1339.35,2132.85,384.05,646.3,456.0,1964.95,146.65,319.7,842.2,411.45,2250.9,317.4,201.95,1631.9,664.05,1207.1,697.45,3685.2,,158.1,278.9,201.25,761.3,1989.75,4299.5,465.45,700.75,454.5,2523.4,711.35,209.4,3227.6,452.0,329.85
3264.8,1019.25,2946.6,652.7,9408.0,333.1,688.9,473.65,279.85,,1456.05,1337.3,2162.25,394.7,628.2,443.65,1902.2,143.3,320.3,833.85,417.6,2183.4,308.05,202.35,1630.15,673.6,1193.2,697.4,3650.7,,159.05,282.3,204.75,753.5,1959.75,4339.75,470.6,714.25,443.7,2551.15,702.75,206.1,3151.65,464.75,328.2
3263.2,1000.3,2936.6,649.25,9050.75,339.1,670.85,469.85,277.2,,1451.2,1370.95,2092.85,406.55,621.8,438.95,1951.55,139.15,319.65,820.25,412.05,2202.55,304.65,196.85,1630.65,667.0,1187.45,704.35,3647.05,,158.6,277.95,205.3,719.4,1887.85,4286.25,465.35,698.5,422.3,2570.2,675.25,201.8,3171.7,448.9,319.75
3296.8,1039.45,2890.0,639.9,8914.5,348.65,678.65,489.05,279.1,,1466.85,1465.4,2149.15,411.35,645.2,456.45,1972.3,144.1,320.0,858.05,405.05,2296.25,309.25,201.95,1618.3,660.3,1212.85,733.3,3661.55,,158.35,274.95,208.6,755.05,1938.6,4316.0,466.15,730.65,447.4,2551.1,677.85,205.65,3252.75,444.55,328.9
3286.05,1072.75,2792.2,640.35,8963.65,356.75,674.6,479.75,280.7,,1496.0,1400.5,2185.05,406.0,662.65,471.95,2051.75,150.6,320.4,873.25,409.65,2342.95,306.1,200.0,1598.95,652.45,1186.15,738.15,3664.9,,159.4,263.3,206.7,782.6,1973.8,4321.1,491.6,742.3,468.55,2556.95,687.25,205.7,3223.6,453.0,335.25
3260.15,1080.4,2692.25,633.1,8799.7,352.95,682.55,479.55,279.8,,1507.85,1431.85,2164.9,377.65,660.95,472.8,2072.75,154.65,320.0,887.15,422.0,2319.2,319.0,203.25,1591.6,664.75,1185.65,765.1,3655.0,,159.35,263.9,204.95,805.45,1993.45,4489.45,505.95,754.75,490.1,2529.3,712.35,210.9,3189.5,467.2,334.35
3271.55,1114.45,2711.5,632.85,8879.9,352.15,664.9,477.65,274.5,,1481.15,1446.9,2196.1,379.5,650.05,470.25,2183.35,153.5,319.85,883.2,425.7,2265.1,315.95,202.75,1586.2,661.35,1184.2,769.05,3623.85,,157.5,256.95,208.9,788.85,2006.55,4499.8,503.05,753.2,494.7,2491.45,701.15,219.7,3134.0,475.6,321.75
3258.3,1140.45,2703.65,638.45,8603.2,347.85,671.05,477.9,276.05,,1474.7,1449.6,2154.25,395.2,655.2,472.8,2167.45,155.55,320.0,889.25,429.6,2302.55,316.35,202.8,1566.6,663.75,1180.75,797.3,3594.4,,159.05,260.95,208.0,821.5,1979.7,4469.3,491.85,765.8,495.45,2467.7,698.3,216.15,3122.4,470.3,323.05
3221.25,1143.45,2735.05,639.45,8207.1,349.65,672.2,475.25,283.5,,1473.15,1453.45,2213.2,403.15,667.5,488.1,2172.9,159.9,320.5,897.35,433.75,2291.45,317.1,200.05,1568.05,667.75,1183.2,785.4,3587.3,,161.45,262.45,205.35,833.5,2027.75,4524.7,493.45,769.1,498.5,2526.45,701.25,217.75,3174.45,476.45,329.55
3181.7,1150.55,2573.35,631.55,8254.0,343.5,673.95,470.2,291.5,,1475.85,1448.7,2243.0,385.85,659.25,483.7,2169.7,159.0,324.75,918.95,432.7,2338.45,316.45,199.15,1532.7,662.05,1193.25,790.75,3614.75,,159.85,261.15,205.7,852.45,2023.85,4518.05,491.5,790.65,491.35,2548.7,691.75,223.45,3209.45,476.55,338.15
3188.65,1103.3,2591.55,633.35,7438.05,339.4,662.6,476.5,287.35,,1467.8,1471.3,2155.15,392.35,661.55,473.25,2222.5,149.9,333.15,896.8,427.2,2274.3,312.6,197.65,1580.2,649.55,1199.3,791.45,3561.45,,159.85,262.2,204.1,825.75,1952.7,4489.75,482.75,764.9,476.9,2572.65,701.85,226.85,3213.65,488.05,338.35
3175.95,1051.55,2338.9,639.75,7742.0,341.2,659.55,468.55,291.4,,1453.85,1499.25,2165.7,403.2,654.2,469.35,2214.15,142.9,346.0,862.35,424.9,2198.45,316.1,196.2,1585.15,646.65,1228.15,783.4,3610.05,,157.9,261.1,210.45,806.3,1863.4,4458.45,490.05,146.35,454.85,2636.4,706.95,214.4,3248.3,481.75,325.2
3146.85,1049.85,2357.1,612.75,7495.6,360.0,656.7,465.1,287.1,,1452.05,1555.75,2172.25,405.1,646.65,467.7,2202.9,141.95,341.35,852.4,421.0,2222.05,316.95,197.05,1599.75,648.9,1237.3,781.8,3660.95,,159.55,258.05,209.8,810.25,1832.85,4485.65,482.6,139.6,457.35,2569.4,714.2,212.6,3212.2,479.65,329.1
3128.35,1088.7,2339.55,611.0,7017.5,367.1,660.4,469.45,282.2,,1465.9,1615.15,2211.85,382.75,645.1,478.9,2193.65,145.1,352.6,864.05,414.2,2351.65,320.25,199.45,1627.5,649.8,1242.55,793.45,3697.35,,160.55,260.8,213.15,825.4,1826.75,4516.5,489.8,142.5,469.5,2633.55,709.1,212.05,3226.7,461.75,342.4
